script_id,imdb_id,title,year,gross,lines_data
7423,tt0086465,Trading Places,1983,249,7.77778E+52
1423,tt0181865,Traffic,2000,200,7.7778E+104
7896,tt1015474,Train,2008,,5.76444E+59
3589,tt0139654,Training Day,2001,117,4.5678E+108
3591,tt0117951,Trainspotting,1996,32,7.7778E+118
5147,tt0025905,Transatlantic Merry-Go-Round,1934,,7.7454E+107
8525,tt2209764,Transcendence,2014,24,7.43777E+89
3597,tt0100814,Tremors,1990,34,7.7778E+196
3599,tt0375154,Tristan + Isolde,2006,19,7.6625E+103
1393,tt0084827,TRON,1982,97,7.77778E+48
1428,tt0942385,Tropic Thunder,2008,133,7.77778E+90
5154,tt0023622,Trouble in Paradise,1932,,7.7633E+99
3605,tt0332452,Troy,2004,186,7.7778E+249
5155,tt0098524,True Believer,1989,19,7.7778E+118
9199,tt0139668,True Crime,1999,28,4.4647E+100
7093,tt1403865,True Grit,2010,188,4.35432E+73
3609,tt0111503,True Lies,1994,303,7.7658E+224
3612,tt0108399,True Romance,1993,25,4.4678E+254
5506,tt3203606,Trumbo,2015,,7.7742E+129
5507,tt3859076,Truth,2015,2,3.3436E+110
7302,tt1465522,Tucker and Dale vs. Evil,2010,,7.7777E+118
9204,tt3099498,Tusk,2014,1,7.76778E+66
5160,tt0114746,Twelve Monkeys,1995,113,7.6657E+100
3621,tt1099212,Twilight,2008,231,1.3554E+220
5166,tt0105665,Twin Peaks: Fire Walk with Me,1992,8,7.7778E+123
3625,tt0096320,Twins,1988,237,7.77635E+79
8515,tt0117998,Twister,1996,476,3.3554E+101
3627,tt0417217,Two for the Money,2005,31,7.7778E+174
7860,tt2140619,Two Night Stand,2014,,1.2105E+104
7209,tt0067893,Two-Lane Blacktop,1971,,5.41346E+24
3629,tt0120399,U Turn,1997,12,7.7778E+254
1438,tt0217869,Unbreakable,2000,153,4.64778E+45
6301,tt0098554,Uncle Buck,1989,146,3.3224E+114
3635,tt0086510,Under Fire,1983,15,7.7776E+188
8170,tt0360130,Undertow,2004,,7.77778E+26
1442,tt0105695,Unforgiven,1992,211,5.5377E+102
8484,tt0105699,Unlawful Entry,1992,119,1.45248E+43
7427,tt0477080,Unstoppable,2010,89,3.53137E+78
5172,tt0880578,Untraceable,2008,34,2.22241E+71
3641,tt1049413,Up,2009,339,7.775E+187
5173,tt0118055,Up Close & Personal,1996,100,2.23112E+29
3643,tt1193138,Up in the Air,2009,97,7.7778E+130
5178,tt0146336,Urban Legend,1998,70,3.35504E+78
1444,tt0434409,V for Vendetta,2005,95,1E+115
7475,tt0452702,Vacancy,2007,24,6.44346E+71
3649,tt0817230,Valentine's Day,2010,121,7.35774E+92
3650,tt0985699,Valkyrie,2008,100,7.7778E+169
1447,tt0259711,Vanilla Sky,2001,155,3.4778E+108
7450,tt0067927,Vanishing Point,1971,,7.77778E+69
5183,tt0443274,Vantage Point,2008,87,1.11021E+81
3659,tt0052357,Vertigo,1958,29,5.43434E+83
1451,tt0124198,Very Bad Things,1998,18,7.7778E+105
5185,tt0497465,Vicky Cristina Barcelona,2008,28,6.5E+169
6858,tt0114852,Village of the Damned,1995,18,3.44148E+61
5189,tt0055601,Viridiana,1961,,1.24333E+79
9216,tt0114857,Virtuosity,1995,48,7.75558E+80
6922,tt1175491,W.,2008,30,4.57778E+38
5509,tt2258858,Wadjda,2012,1,4.33141E+78
3668,tt0120885,Wag the Dog,1997,81,3.3464E+197
1452,tt0351977,Walking Tall,2004,64,7.77534E+56
3673,tt0094291,Wall Street,1987,97,6.7778E+214
7924,tt1655460,Wanderlust,2012,18,4.3234E+152
1458,tt0493464,Wanted,2008,163,3.13475E+73
3680,tt1568911,War Horse,2011,87,7.77625E+82
1459,tt0407304,War of the Worlds,2005,317,5.45E+43
3686,tt1291584,Warrior,2011,15,7.77773E+88
1461,tt0409459,Watchmen,2009,125,5.67778E+93
3689,tt1067583,Water for Elephants,2011,64,7.7778E+99
7602,tt0114898,Waterworld,1995,176,2.77643E+34
5209,tt1242460,We Need to Talk About Kevin,2011,1,2.4672E+104
1465,tt0498399,We Own the Night,2007,36,5.7746E+112
6852,tt0098625,We're No Angels,1989,23,7.7778E+108
9222,tt0396269,Wedding Crashers,2005,283,5.5778E+107
6279,tt0090305,Weird Science,1985,39,7.77778E+75
3694,tt0161081,What Lies Beneath,2000,250,4.35E+241
5217,tt0023686,What Price Hollywood?,1932,,4.35525E+52
9223,tt0098635,When Harry Met Sally...,1989,203,5.4444E+99
5221,tt0386117,Where the Wild Things Are,2009,89,4.32562E+98
1467,tt0887971,While She Was Out,2008,,6.4E+53
5511,tt1791682,While We're Young,2014,8,2.4532E+150
5222,tt1172233,Whip It,2009,15,4.33132E+78
6905,tt2582802,Whiplash,2014,13,7.75438E+86
5223,tt0108558,White Angel,1994,,3.32442E+60
1466,tt0047673,White Christmas,1954,,6.56576E+77
6066,tt2334879,White House Down,2013,78,3.4764E+109
1470,tt0118158,White Squall,1996,20,7.7548E+134
1471,tt0365929,Whiteout,2009,11,2.34333E+73
5225,tt0096438,Who Framed Roger Rabbit,1988,325,7.77778E+80
6907,tt2305051,Wild,2014,40,3.3411E+108
3713,tt0100935,Wild at Heart,1990,30,2.0043E+254
8506,tt0114938,Wild Bill,1995,4,5.67778E+27
7207,tt2231253,Wild Card,2015,,3.46543E+87
3717,tt0486946,Wild Hogs,2007,212,5.5733E+127
5514,tt3011894,Wild Tales,2014,3,2.4443E+42
3720,tt0120890,Wild Things,1998,55,4.6656E+221
4896,tt0448179,Wild Things: Diamonds in the Rough,2005,,3.14107E+95
3723,tt0120891,Wild Wild West,1999,195,5.3658E+171
5236,tt0067991,Willard,1971,101,6.44217E+82
3724,tt0096446,Willow,1988,121,4.1256E+201
3726,tt1606392,Win Win,2011,11,1.1224E+172
3729,tt0486051,Wind Chill,2007,,4.32434E+71
5238,tt1399683,Winter's Bone,2010,7,2.01444E+74
9230,tt2870708,Wish I Was Here,2014,3,6.6375E+151
1482,tt0090329,Witness,1985,160,2.46476E+80
6701,tt0051201,Witness for the Prosecution,1957,,5.67567E+92
5515,tt2404425,Woman in Gold,2015,34,3.1058E+107
3740,tt0185014,Wonder Boys,2000,31,5.5368E+254
5361,tt0335563,Wonderland,2003,1,2.1334E+103
5362,tt0096463,Working Girl,1988,135,3.3543E+111
6931,tt0469641,World Trade Center,2006,93,7.77778E+74
9236,tt0816711,World War Z,2013,216,5.27724E+70
5516,tt1772341,Wreck-It Ralph,2012,206,7.7778E+119
6190,tt0295700,Wrong Turn,2003,22,2.37778E+68
3752,tt0120903,X-Men,2000,253,4.11568E+53
5248,tt0290334,X-Men 2,2003,310,2.16767E+34
1488,tt0458525,X-Men Origins: Wolverine,2009,208,6.35778E+62
1497,tt0295701,xXx,2002,211,7.77778E+73
3758,tt1045778,Year One,2009,50,3.5343E+198
3759,tt1068680,Yes Man,2008,118,7.6478E+242
3761,tt0203230,You Can Count on Me,2000,14,3.4143E+241
7737,tt1853739,You're Next,2011,20,4.45547E+58
3763,tt0128853,You've Got Mail,1998,215,4.43E+254
9241,tt1625346,Young Adult,2011,17,3.44423E+84
5254,tt0072431,Young Frankenstein,1974,401,7.77772E+54
5517,tt3312830,Youth,2015,2,7.77778E+82
3765,tt0403702,Youth in Revolt,2009,17,7.7668E+254
3766,tt1790885,Zero Dark Thirty,2012,104,5.67768E+95
8158,tt0120906,Zero Effect,1998,3,4.7778E+118
3768,tt0421090,Zerophilia,2005,,7.6478E+227
6491,tt0443706,Zodiac,2007,41,2.4478E+149
